longitude,latitude,name,location
-80.14566,26.58982,"BurgerKing-Lake Worth,FL","6405 Lantana Rd, Lake Worth,FL, (561) 357-3066"
-80.09356,26.58599,"BurgerKing-Lake Worth,FL","6080 S Congress Ave, Lake Worth,FL, (561) 439-6822"
-80.08879,26.62165,"BurgerKing-Lake Worth,FL","3796 S Congress Ave, Lake Worth,FL, (561) 964-5109"
-80.05788,26.60365,"BurgerKing-Lake Worth,FL","1001 S Dixie Hwy, Lake Worth,FL, (561) 588-6725"
-80.05742,26.61828,"BurgerKing-Lake Worth,FL","231 N Dixie Hwy, Lake Worth,FL, (561) 582-0682"
-81.97465,28.00169,"BurgerKing-Lakeland,FL","3590 Harden Blvd, Lakeland,FL, (863) 607-6446"
-81.97384,27.93836,"BurgerKing-Lakeland,FL","7000 S Florida Ave, Lakeland,FL, (863) 644-6693"
-81.96799,28.08283,"BurgerKing-Lakeland,FL","3212 US 98 N, Lakeland,FL, (863) 688-9916"
-81.95676,28.00146,"BurgerKing-Lakeland,FL","3434 S Florida Ave, Lakeland,FL, (863) 647-1149"
-81.91191,28.01212,"BurgerKing-Lakeland,FL","3015 Us Highway 98 S, Lakeland,FL, (863) 665-1178"
-81.90953,28.04809,"BurgerKing-Lakeland,FL","2520 US 92 E, Lakeland,FL, (863) 665-8081"
-82.82966,27.88019,"BurgerKing-Largo,FL","13790 Walsingham Rd, Largo,FL, (727) 596-6160"
-82.78747,27.92558,"BurgerKing-Largo,FL","980 Missouri Ave N, Largo,FL, (727) 581-7706"
-82.77975,27.89444,"BurgerKing-Largo,FL","10150 Ulmerton Rd, Largo,FL, (727) 559-8804"
-82.7495,27.91626,"BurgerKing-Largo,FL","3575 E Bay Dr, Largo,FL, (727) 535-1600"
-82.72925,27.89149,"BurgerKing-Largo,FL","13238 66th St, Largo,FL, (727) 535-7432"
-81.8875,28.8254,"BurgerKing-Leesburg,FL","1201 N 14th St, Leesburg,FL, (352) 728-2491"
-81.77751,28.82015,"BurgerKing-Leesburg,FL","10849 Us Highway 441, Leesburg,FL, (352) 742-5186"
-81.64814,26.60542,"BurgerKing-Lehigh Acres,FL","1160 Homestead Rd N, Lehigh Acres,FL, (239) 369-6303"
-81.36388,28.69768,"BurgerKing-Longwood,FL","1050 W Sr 434, Longwood,FL, (407) 830-0005"
-81.32681,28.7009,"BurgerKing-Longwood,FL","301 N US 17 92, Longwood,FL, (407) 695-4577"
-80.29456,26.78004,"BurgerKing-Loxahatchee,FL","7080 Seminole Pratt Whitney Rd, Loxahatchee,FL, (561) 798-7026"
-82.50359,28.12796,"BurgerKing-Lutz,FL","3911 Van Dyke Rd, Lutz,FL, (813) 269-0667"
-85.64941,30.22963,"BurgerKing-Lynn Haven,FL","1904 S Highway 77, Lynn Haven,FL, (850) 265-1220"
-82.12301,30.26148,"BurgerKing-MacClenny,FL","1620 S 6th St, MacClenny,FL, (904) 259-1616"
-81.03545,24.72942,"BurgerKing-Marathon,FL","11150 Overseas Hwy, Marathon,FL, (305) 289-1510"
-81.69961,25.93371,"BurgerKing-Marco Island,FL","103 S Barfield Dr, Marco Island,FL, (239) 389-9794"
-80.20459,26.23615,"BurgerKing-Margate,FL","550 N State Road 7, Margate,FL, (954) 972-9440"
-85.20383,30.76751,"BurgerKing-Marianna,FL","4691 Highway 90, Marianna,FL, (850) 482-6577"
-86.65443,30.41347,"BurgerKing-Mary Esther,FL","201 Mary Esther Blvd, Mary Esther,FL, (850) 243-3511"
-80.72095,28.23046,"BurgerKing-Melbourne,FL","7299 George T Edwards Dr, Melbourne,FL, (321)253-1110"
-80.67195,28.14848,"BurgerKing-Melbourne,FL","2500 N Wickham Rd, Melbourne,FL, (321) 242-8494"
-80.65213,28.07862,"BurgerKing-Melbourne,FL","1895 W New Haven Ave, Melbourne,FL, (321) 725-7007"
-80.6058,28.08393,"BurgerKing-Melbourne,FL","1514 S Harbor City Blvd, Melbourne,FL, (321) 723-7821"
-80.703065,28.383565,"BurgerKing-Merritt Island,FL","1455 N Courtenay Parkway,  Merritt Island,Fl, (321) 459-1641"
-80.69273,28.35734,"BurgerKing-Merritt Island,FL","380 E Merritt Island Cswy, Merritt Island,FL, (321) 452-8846"
-80.14111,25.79176,"BurgerKing-Miami Beach,FL","1695 Alton Rd, Miami Beach,FL, (305) 672-3661"
-80.13884,25.77411,"BurgerKing-Miami Beach,FL","1100 5th St, Miami Beach,FL, (305) 531-9251"
-80.13432,25.8134,"BurgerKing-Miami Beach,FL","910 Arthur Godfrey Rd, Miami Beach,FL, (305) 674-8033"
-80.13007,25.79078,"BurgerKing-Miami Beach,FL","201 Lincoln Rd, Miami Beach,FL, (305) 531-4008"
-80.46557,25.68355,"BurgerKing-Miami,FL","16730 Sw 88th St, Miami,FL, (305) 383-2113"
-80.43782,25.69897,"BurgerKing-Miami,FL","15170 Sw 72nd St, Miami,FL, (305) 386-0999"
-80.42256,25.68536,"BurgerKing-Miami,FL","14095 Sw 88th St, Miami,FL, (305) 385-6179"
-80.41631,25.66324,"BurgerKing-Miami,FL","11200 Sw 137th Ave, Miami,FL, (305) 382-4842"
-80.41598,25.73067,"BurgerKing-Miami,FL","4032 Sw 137th Ave, Miami,FL, (305) 552-0949"
-80.41562,25.71423,"BurgerKing-Miami,FL","13704 Sw 56th St, Miami,FL, (305) 408-2830"
-80.39899,25.7607,"BurgerKing-Miami,FL","12500 Sw 8th St, Miami,FL, (305) 221-8706"
-80.38605,25.68692,"BurgerKing-Miami,FL","8770 Mills Dr, Miami,FL, (305) 598-0015"
-80.38179,25.73231,"BurgerKing-Miami,FL","11595 Bird Rd, Miami,FL, (305) 223-8089"
-80.37848,25.59251,"BurgerKing-Miami,FL","11400 Quail Roost Dr, Miami,FL, (305) 233-5181"
-80.37611,25.62742,"BurgerKing-Miami,FL","11650 Sw 152nd St, Miami,FL, (305) 235-3366"
-80.37244,25.57064,"BurgerKing-Miami,FL","21000 Allapattah Drive, Miami,FL, (305) 253-0496"
-80.3681,25.75945,"BurgerKing-Miami,FL","955 Sw 107th Ave, Miami,FL, (305) 553-7244"
-80.36682,25.70088,"BurgerKing-Miami,FL","10710 Sunset Dr, Miami,FL, (305) 595-2807"
-80.35141,25.73292,"BurgerKing-Miami,FL","9675 Bird Rd, Miami,FL, (305) 221-1961"
-80.34406,25.62171,"BurgerKing-Miami,FL","16025 S Dixie Hwy, Miami,FL, (305) 253-7160"
-80.33553,25.74903,"BurgerKing-Miami,FL","2275 Sw 87th Ave, Miami,FL, (305) 264-5567"
-80.33221,25.6475,"BurgerKing-Miami,FL","13201 S Dixie Hwy, Miami,FL, (305) 235-0531"
-80.32735,25.80951,"BurgerKing-Miami,FL","8050 Nw 36th St, Miami,FL, (305) 592-0900"
-80.32511,25.76999,"BurgerKing-Miami,FL","7955 W Flagler St, Miami,FL, (305) 264-7251"
-80.31779,25.79688,"BurgerKing-Miami,FL","7490 Nw 25th St, Miami,FL, (305) 597-7100"
-80.31535,25.7479,"BurgerKing-Miami,FL","7390 Sw 24th St, Miami,FL, (305) 261-0413"
-80.31371,25.84085,"BurgerKing-Miami,FL","7195 Nw 74th St, Miami,FL, (305) 887-1309"
-80.31254,25.68487,"BurgerKing-Miami,FL","9201 S Dixie Hwy, Miami,FL, (305) 666-1130"
-80.3085,25.73305,"BurgerKing-Miami,FL","7070 Bird Rd, Miami,FL, (305) 661-1252"
-80.30598,25.76296,"BurgerKing-Miami,FL","6800 Sw 8th St, Miami,FL, (305) 261-0488"
-80.28874,25.77814,"BurgerKing-Miami,FL","5721 Nw 7th St, Miami,FL, (305) 261-2673"
-80.28738,25.78219,"BurgerKing-Miami,FL","5505 Blue Lagoon Dr, Miami,FL, (305) 378-7366"
-80.26469,25.80853,"BurgerKing-Miami,FL","4201 Nw 36th St, Miami,FL, (305) 888-3136"
-80.26316,25.77185,"BurgerKing-Miami,FL","4141 W Flagler St, Miami,FL, (305) 649-1138"
-80.26257,25.75281,"BurgerKing-Miami,FL","395 Alcazar Ave, Miami,FL, (305) 448-4311"
-80.26109,25.79972,"BurgerKing-Miami,FL","3961 Nw 26th St, Miami,FL, (305) 871-3375"
-80.25553,25.77917,"BurgerKing-Miami,FL","701 Nw 37th Ave, Miami,FL, (305) 642-3091"
-80.24322,25.75031,"BurgerKing-Miami,FL","3051 Sw 22nd St, Miami,FL, (305) 445-2111"
-80.24156,25.847,"BurgerKing-Miami,FL","7975 Nw 27th Ave, Miami,FL, (305) 836-8152"
-80.24007,25.80919,"BurgerKing-Miami,FL","3601 Nw 27th Ave, Miami,FL, (305) 638-3838"
-80.23772,25.7391,"BurgerKing-Miami,FL","2801 Sw 27th Ave, Miami,FL, (305) 445-3985"
-80.23742,25.72898,"BurgerKing-Miami,FL","Miami Int'L, Miami,FL, (305) 871-6271"
-80.23462,25.77218,"BurgerKing-Miami,FL","2390 W Flagler St, Miami,FL, (305) 541-0485"
-80.22275,25.76576,"BurgerKing-Miami,FL","1701 Sw 8th St, Miami,FL, (305) 541-0772"
-80.21752,25.79509,"BurgerKing-Miami,FL","1309 Nw 20th St, Miami,FL, (305) 325-0968"
-80.2111,25.89174,"BurgerKing-Miami,FL","12790 Nw 7th Ave, Miami,FL, (305) 681-1155"
-80.20837,25.80991,"BurgerKing-Miami,FL","730 Nw 36th St, Miami,FL, (305) 634-0163"
-80.20808,25.82503,"BurgerKing-Miami,FL","5401 Nw 7th Ave, Miami,FL, (305) 758-0180"
-80.20557,25.94652,"BurgerKing-Miami,FL","18750 Nw 2nd Ave, Miami,FL, (305) 652-5831"
-80.19561,25.92847,"BurgerKing-Miami,FL","233 Ne 167th St, Miami,FL, (305) 652-9098"
-80.19355,25.76625,"BurgerKing-Miami,FL","10 Sw 8th St, Miami,FL, (305) 373-8444"
-80.18908,25.79154,"BurgerKing-Miami,FL","1700 Biscayne Blvd, Miami,FL, (305) 379-0468"
-80.18702,25.82497,"BurgerKing-Miami,FL","5398 Biscayne Blvd, Miami,FL, (305) 751-3130"
-80.18657,25.96196,"BurgerKing-Miami,FL","900 Ives Dairy Rd, Miami,FL, (305) 653-9518"
-80.18323,25.85882,"BurgerKing-Miami,FL","9099 Biscayne Blvd, Miami,FL, (305) 757-6920"
-80.1638,25.88863,"BurgerKing-Miami,FL","12215 Biscayne Blvd, Miami,FL, (305) 893-5761"
-80.16227,25.92583,"BurgerKing-Miami,FL","1910 Ne 163rd St, Miami,FL, (305) 947-4121"
-80.14642,25.96459,"BurgerKing-Miami,FL","20403 Biscayne Blvd, Miami,FL, (305) 937-0683"
-80.14625,25.94856,"BurgerKing-Miami,FL","2711 Ne 187th St, Miami,FL, (305) 935-6151"
-87.15174,30.60313,"BurgerKing-Milton,FL","4120 Highway 90, Milton,FL, (850) 994-2200"
-87.0444,30.62173,"BurgerKing-Milton,FL","6682 Caroline St, Milton,FL, (850) 623-0432"
-81.09809,26.83381,"BurgerKing-Moore Haven,FL","585 S Us Highway 27, Moore Haven,FL, (863) 946-3331"
-81.80151,26.25593,"BurgerKing-Naples,FL","9271 Tamiami Trl N, Naples,FL, (239) 591-2266"
-81.76671,26.16261,"BurgerKing-Naples,FL","1011 Airport Pulling Rd N, Naples,FL, (239) 643-1200"
-81.76409,26.12457,"BurgerKing-Naples,FL","3400 Tamiami Trl E, Naples,FL, (239) 775-2919"
-81.74106,26.2107,"BurgerKing-Naples,FL","6565 Dudley Dr, Naples,FL, (239) 262-2933"
-81.70802,26.1795,"BurgerKing-Naples,FL","5055 Golden Gate Pky, Naples,FL, (239) 353-6886"
-81.70373,26.06648,"BurgerKing-Naples,FL","12651 Tamiami Trl E, Naples,FL, (239) 793-3339"
-80.42803,25.51771,"BurgerKing-Naranja,FL","26801 S Dixie Hwy, Naranja,FL, (305) 258-1300"
-86.86354,30.40173,"BurgerKing-Navarre,FL","8590 Navarre Pkwy, Navarre,FL, (850) 939-1659"
-82.73937,28.20873,"BurgerKing-New Port Richey,FL","3444 Us Highway 19, New Port Richey,FL, (727) 848-4923"
-82.72798,28.25034,"BurgerKing-New Port Richey,FL","6319 Us Highway 19, New Port Richey,FL, (727) 844-3828"
-80.94156,29.01462,"BurgerKing-New Smyrna Beach,FL","1798 State Road 44, New Smyrna Beach,FL, (386) 423-6268"
-86.48796,30.52078,"BurgerKing-Niceville,FL","279 E John Sims Pky, Niceville,FL, (850) 678-1560"
-86.4462,30.51633,"BurgerKing-Niceville,FL","225 Galway Dr, Niceville,FL, (850) 678-9561"
-81.88792,26.6648,"BurgerKing-North Fort Myers,FL","13721 N Cleveland Ave, North Fort Myers,FL, (239) 997-2317"
-80.20437,26.21232,"BurgerKing-North Lauderdale,FL","1267 S Sr 7, North Lauderdale,FL, (954) 917-3053"
-80.12131,25.94458,"BurgerKing-North Miami Beach,FL","18194 Collins Ave, North Miami Beach,FL, (305) 935-3546"
-80.17805,25.90033,"BurgerKing-North Miami,FL","13575 W Dixie Hwy, North Miami,FL, (305) 891-5133"
-80.05843,26.85326,"BurgerKing-North Palm Beach,FL","12045 US 1, North Palm Beach,FL, (561) 694-0354"
-82.22215,27.03872,"BurgerKing-North Port,FL","14940 Tamiami Trl, North Port,FL, (941) 429-7727"
-82.18758,29.14805,"BurgerKing-Ocala,FL","3811 Sw College Rd, Ocala,FL, (352) 237-5030"
-82.18047,29.20428,"BurgerKing-Ocala,FL","3478 Nw Blitchton Rd, Ocala,FL, (352) 671-3727"
-82.16858,29.16614,"BurgerKing-Ocala,FL","2696 Sw College Rd, Ocala,FL, (352) 237-4462"
-82.14478,29.21433,"BurgerKing-Ocala,FL","2728 Nw Pine Ave, Ocala,FL, (352) 629-6845"
-82.14024,29.17138,"BurgerKing-Ocala,FL","1704 S Pine Ave, Ocala,FL, (352) 629-1697"
-82.12794,29.1856,"BurgerKing-Ocala,FL","943 E Fort King St, Ocala,FL, (352) 732-8060"
-82.10606,29.187,"BurgerKing-Ocala,FL","2301 E Silver Springs Blvd, Ocala,FL, (352) 732-7722"
-82.09129,29.19423,"BurgerKing-Ocala,FL","4976 E Silver Springs Blvd, Ocala,FL, (352) 236-0019"
-82.08707,29.15917,"BurgerKing-Ocala,FL","2900 Se 36th Ave, Ocala,FL, (352) 694-6530"
-81.51627,28.57351,"BurgerKing-Ocoee,FL","1745 E Silver Star Rd, Ocoee,FL, (407) 578-9224"
-80.82452,27.24362,"BurgerKing-Okeechobee,FL","604 Ne Park St, Okeechobee,FL, (863) 763-5900"
-82.69967,28.05254,"BurgerKing-Oldsmar,FL","3134 Tampa Rd, Oldsmar,FL, (813) 785-9199"
-80.27725,25.92566,"BurgerKing-Opa Locka,FL","4727 Nw 167th St, Opa Locka,FL, (305) 624-7041"
-80.24494,25.93777,"BurgerKing-Opa Locka,FL","17951 Nw 27th Ave, Opa Locka,FL, (305) 624-8822"
-80.24351,25.89888,"BurgerKing-Opa Locka,FL","13705 Nw 27th Ave, Opa Locka,FL, (305) 687-3285"
-81.29771,28.92162,"BurgerKing-Orange City,FL","2445 Enterprise Rd, Orange City,FL, (386) 775-8265"
-81.7831,30.13287,"BurgerKing-Orange Park,FL","1092 Blanding Blvd, Orange Park,FL, (904) 276-5889"
-81.74495,30.1647,"BurgerKing-Orange Park,FL","2297 Kingsley Ave, Orange Park,FL, (904) 272-7754"
-81.72753,30.18616,"BurgerKing-Orange Park,FL","1680 Wells Rd, Orange Park,FL, (904) 269-7030"
-81.70444,30.11918,"BurgerKing-Orange Park,FL","4319 US 17, Orange Park,FL, (904) 215-6300"
-81.50714,28.55201,"BurgerKing-Orlando,FL","8913 W Colonial Dr, Orlando,FL, (407)293-5123"
-81.4997,28.45005,"BurgerKing-Orlando,FL","7999 S Apopka Vineland Rd, Orlando,FL, (407) 239-0565"
-81.47572,28.57855,"BurgerKing-Orlando,FL","2607 N Hiawassee Rd, Orlando,FL, (407) 291-6064"
-81.47067,28.4526,"BurgerKing-Orlando,FL","7667 International Dr, Orlando,FL, (407) 351-1108"
-81.45922,28.49505,"BurgerKing-Orlando,FL","4622 S Kirkman Rd, Orlando,FL, (407) 299-8215"
-81.4575,28.55217,"BurgerKing-Orlando,FL","5600 W Colonial Dr, Orlando,FL, (407) 293-4362"
-81.45724,28.48268,"BurgerKing-Orlando,FL","5624 Vineland Rd, Orlando,FL, (407) 248-9476"
-81.45451,28.46258,"BurgerKing-Orlando,FL","5515 International Dr, Orlando,FL, (407) 345-0574"
-81.43873,28.57822,"BurgerKing-Orlando,FL","2600 Dardanelle Dr, Orlando,FL, (407) 578-9146"
-81.43393,28.61355,"BurgerKing-Orlando,FL","6400 N Orange Blossom Trl, Orlando,FL, (407) 290-2692"
-81.42729,28.44311,"BurgerKing-Orlando,FL","8409 S John Young Pky, Orlando,FL, (407) 903-0777"
-81.42178,28.36154,"BurgerKing-Orlando,FL","14025 Town Loop Blvd, Orlando,FL, (407) 858-9199"
-81.41773,28.48252,"BurgerKing-Orlando,FL","5324 S John Young Pky, Orlando,FL, (407) 370-4510"
-81.40485,28.42796,"BurgerKing-Orlando,FL","2000 Consulate Dr, Orlando,FL, (407) 857-4978"
-81.4042,28.38557,"BurgerKing-Orlando,FL","12371 S Orange Blossom Trl, Orlando,FL, (407) 856-2822"
-81.39648,28.47053,"BurgerKing-Orlando,FL","6003 S Orange Blossom Trl, Orlando,FL, (407) 855-2650"
-81.39477,28.60627,"BurgerKing-Orlando,FL","961 Lee Rd, Orlando,FL, (407) 645-4226"
-81.39068,28.55289,"BurgerKing-Orlando,FL","744 W Colonial Dr, Orlando,FL, (407) 425-3010"
-81.37643,28.51025,"BurgerKing-Orlando,FL","2892 S Orange Ave, Orlando,FL, (407) 851-5220"
-81.36378,28.45236,"BurgerKing-Orlando,FL","8091 S Orange Ave, Orlando,FL, (407) 857-5785"
-81.33646,28.5533,"BurgerKing-Orlando,FL","3900 E Colonial Dr, Orlando,FL, ("
-81.31062,28.51845,"BurgerKing-Orlando,FL","2222 S Semoran Blvd, Orlando,FL, (407) 275-9437"
-81.31055,28.54082,"BurgerKing-Orlando,FL","297 S Semoran Blvd, Orlando,FL, (407) 208-1266"
-81.3099,28.48633,"BurgerKing-Orlando,FL","5297 S Semoran Blvd, Orlando,FL, (407) 208-1250"
-81.28976,28.51783,"BurgerKing-Orlando,FL","2224 S Goldenrod Rd, Orlando,FL, (407) 380-3296"
-81.28443,28.56855,"BurgerKing-Orlando,FL","7623 E Colonial Dr, Orlando,FL, (407) 281-1026"
-81.21319,28.5969,"BurgerKing-Orlando,FL","12001 Collegiate Way, Orlando,FL, (407) 381-2666"
-81.20657,28.56656,"BurgerKing-Orlando,FL","11834 E Colonial Dr, Orlando,FL, (407) 281-1164"
-81.498826,28.514193,"BurgerKing-Orlando,FL","Turkey Lake Plaza, Florida Turnpike,FL, ("
-81.13022,28.56066,"BurgerKing-Orlando,FL","16884 E Colonial Dr, Orlando,FL, (407) 568-8008"
-81.15029,29.25448,"BurgerKing-Ormond Beach,FL","2300 W Sr 40, Ormond Beach,FL, (386) 673-4510"
-81.13333,29.33716,"BurgerKing-Ormond Beach,FL","1622 N Us Highway 1, Ormond Beach,FL, (386) 615-0977"
-81.08283,29.28119,"BurgerKing-Ormond Beach,FL","110 N Nova Rd, Ormond Beach,FL, (386) 672-8827"
-81.03588,29.28337,"BurgerKing-Ormond Beach,FL","330 S Atlantic Ave, Ormond Beach,FL, (386) 672-6293"
-81.24677,28.62267,"BurgerKing-Oviedo,FL","3011 W Sr 426, Oviedo,FL, (407) 657-8118"
-81.20818,28.65346,"BurgerKing-Oviedo,FL","1197 Alafaya Trl, Oviedo,FL, (407) 366-3339"
-81.66525,29.64136,"BurgerKing-Palatka,FL","3305 Crill Ave, Palatka,FL, (386) 325-5804"
-81.60786,29.64355,"BurgerKing-Palatka,FL","177 S Us Highway 17, Palatka,FL, (386) 325-9983"
-80.63398,27.99844,"BurgerKing-Palm Bay,FL","1164 Malabar Rd Se, Palm Bay,FL, (321) 956-1131"
-80.62202,28.03481,"BurgerKing-Palm Bay,FL","4704 Babcock St Ne, Palm Bay,FL, (321) 984-0584"
-80.133,26.83669,"BurgerKing-Palm Beach Gardens,FL","7104 Fairway Dr, Palm Beach Gardens,FL, (561) 625-1093"
-80.29504,27.17226,"BurgerKing-Palm City,FL","3030 Sw Martin Downs Blvd, Palm City,FL, (772) 288-0161"
-82.7719,28.09336,"BurgerKing-Palm Harbor,FL","660 Alderman Rd, Palm Harbor,FL, (727) 787-1321"
-82.73862,28.06613,"BurgerKing-Palm Harbor,FL","32375 US 19 N, Palm Harbor,FL, (727) 785-7908"
-80.35369,25.60023,"BurgerKing-Palmetto Bay,FL","18240 S Dixie Hwy, Palmetto Bay,FL, (305) 235-4801"
-82.55956,27.52101,"BurgerKing-Palmetto,FL","551 10th St E, Palmetto,FL, (941) 722-8559"
-85.88938,30.23087,"BurgerKing-Panama City Beach,FL","17112 Back Beach Rd, Panama City Beach,FL, (850) 233-6080"
-85.81841,30.18449,"BurgerKing-Panama City Beach,FL","11213 Front Beach Rd, Panama City Beach,FL, (850) 234-5257"
-85.72966,30.18448,"BurgerKing-Panama City,FL","5319 W Highway 98, Panama City,FL, (850) 784-7829"
-85.65005,30.19206,"BurgerKing-Panama City,FL","2399 Martin Luther King Jr Blvd, Panama City,FL, (850) 785-8515"
-85.59138,30.14601,"BurgerKing-Panama City,FL","109 N Tyndall Pkwy, Panama City,FL, (850) 763-9072"
-80.24543,26.00923,"BurgerKing-Pembroke Pines,FL","7871 Pines Blvd, Pembroke Pines,FL, (954) 987-7933"
-87.4277,30.30885,"BurgerKing-Pensacola,FL","13392 Perdido Key Dr, Pensacola,FL, (850) 492-1207"
-87.31944,30.40199,"BurgerKing-Pensacola,FL","8040 W US 98, Pensacola,FL, (850) 456-6729"
-87.31237,30.51759,"BurgerKing-Pensacola,FL","7960 Pine Forest Rd, Pensacola,FL, (850) 944-2438"
-87.29819,30.4612,"BurgerKing-Pensacola,FL","3210 W Michigan Ave, Pensacola,FL, (850) 941-8111"
-87.27755,30.40116,"BurgerKing-Pensacola,FL","805 N Navy Blvd, Pensacola,FL, (850) 456-7112"
-87.27575,30.43418,"BurgerKing-Pensacola,FL","4498 Mobile Hwy, Pensacola,FL, (850) 456-3965"
-87.26092,30.53311,"BurgerKing-Pensacola,FL","312 E Nine Mile Rd, Pensacola,FL, (850) 478-7704"
-87.26003,30.49031,"BurgerKing-Pensacola,FL","6890 Pensacola Blvd, Pensacola,FL, (850) 478-3811"
-87.24137,30.46687,"BurgerKing-Pensacola,FL","15 Brent Ln Ste 1, Pensacola,FL, (850) 438-8704"
-87.2211,30.50989,"BurgerKing-Pensacola,FL","8039 N Davis Hwy, Pensacola,FL, (850) 474-9603"
-87.21038,30.47266,"BurgerKing-Pensacola,FL","5050 Bayou Blvd, Pensacola,FL, (850) 478-0497"
-87.19949,30.41842,"BurgerKing-Pensacola,FL","820 E Gregory St, Pensacola,FL, (850) 433-8461"
-83.58151,30.09685,"BurgerKing-Perry,FL","2144 S Byron Butler Pkwy, Perry,FL, (850) 584-8700"
-82.72816,27.83891,"BurgerKing-Pinellas Park,FL","6590 Park Blvd N, Pinellas Park,FL, (727) 541-7919"
-82.12157,27.98896,"BurgerKing-Plant City,FL","2400 James L Redman Pky, Plant City,FL, (813) 752-0044"
-82.10472,28.0345,"BurgerKing-Plant City,FL","2302 N Park Rd, Plant City,FL, (813) 754-5792"
-80.23212,26.13602,"BurgerKing-Plantation,FL","6125 W Sunrise Blvd, Plantation,FL, (954) 583-0488"
-80.26604,26.27238,"BurgerKing-Pompano Beach,FL","10494 W Sample Rd, Pompano Beach,FL, (954) 752-3460"
-80.25353,26.24488,"BurgerKing-Pompano Beach,FL","1150 N University Dr, Pompano Beach,FL, (954) 341-4166"
-80.25056,26.23966,"BurgerKing-Pompano Beach,FL","9373 W Atlantic Blvd, Pompano Beach,FL, (954) 757-0170"
-80.15448,26.23105,"BurgerKing-Pompano Beach,FL","2350 W Atlantic Blvd, Pompano Beach,FL, (954) 917-9479"
-80.15355,26.27424,"BurgerKing-Pompano Beach,FL","2200 W Sample Rd, Pompano Beach,FL, (954) 971-4508"
-80.10257,26.23223,"BurgerKing-Pompano Beach,FL","40 N Federal Hwy, Pompano Beach,FL, (954) 941-0290"
-80.09831,26.27077,"BurgerKing-Pompano Beach,FL","3205 N Federal Hwy, Pompano Beach,FL, (954) 785-7949"
-82.14053,27.01087,"BurgerKing-Port Charlotte,FL","19000 Murdock Cir, Port Charlotte,FL, (941) 766-7234"
-82.08193,26.96911,"BurgerKing-Port Charlotte,FL","4215 Tamiami Trl, Port Charlotte,FL, (941) 625-5551"
-82.05158,27.01636,"BurgerKing-Port Charlotte,FL","910 Kings Hwy, Port Charlotte,FL, (941) 627-0769"
-81.0047,29.12728,"BurgerKing-Port Orange,FL","3811 S Nova Rd, Port Orange,FL, (386) 756-0428"
-82.71246,28.28813,"BurgerKing-Port Richey,FL","9010 US 19, Port Richey,FL, (727) 844-3828"
-85.30282,29.81057,"BurgerKing-Port St Joe,FL","601 Monument Ave, Port St Joe,FL, (850) 229-7060"
-80.767317,28.472382,"BurgerKing-Port St John,FL","6305 N Hwy 1,  Port St John,Fl, (321) 636-0739"
-80.39308,27.31479,"BurgerKing-Port St Lucie,FL","1545 Nw St Lucie West Blvd, Port St Lucie,FL, (772) 879-6008"
-80.3748,27.25902,"BurgerKing-Port St Lucie,FL","2880 Sw Port St Lucie Blvd, Port St Lucie,FL, (772) 340-2212"
-80.30679,27.30327,"BurgerKing-Port St Lucie,FL","9018 S US 1, Port St Lucie,FL, (772) 337-0909"
-82.00912,26.89503,"BurgerKing-Punta Gorda,FL","26500 Jones Loop Rd, Punta Gorda,FL, (941) 637-4605"
-84.59417,30.58757,"BurgerKing-Quincy,FL","1400 W Jefferson St, Quincy,FL, (850) 627-2575"
-82.32649,27.85761,"BurgerKing-Riverview,FL","9660 US 301 S, Riverview,FL, (813) 677-0170"
-80.73214,28.33069,"BurgerKing-Rockledge,FL","423 Barton Blvd, Rockledge,FL, (321) 631-0906"
-80.24515,26.68187,"BurgerKing-Royal Palm Beach,FL","11959 Southern Blvd, Royal Palm Beach,FL, (561) 333-5330"
-81.29272,28.24202,"BurgerKing-Saint Cloud,FL","Canoe Creek Service Plz, Saint Cloud,FL, (407) 892-6520"
-81.33486,28.80747,"BurgerKing-Sanford,FL","301 Towne Center Blvd, Sanford,FL, (407) 324-5040"
-81.28739,28.75692,"BurgerKing-Sanford,FL","3788 S Orlando Dr, Sanford,FL, (407) 321-3445"
-81.28034,28.77067,"BurgerKing-Sanford,FL","2930 S Orlando Dr, Sanford,FL, (407) 321-0774"
-81.27309,28.81069,"BurgerKing-Sanford,FL","201 S French Ave, Sanford,FL, (407) 328-0711"
-82.54921,27.36082,"BurgerKing-Sarasota,FL","2808 N Tamiami Trl, Sarasota,FL, (941) 355-3770"
-82.54044,27.33632,"BurgerKing-Sarasota,FL","1500 Main St, Sarasota,FL, (941) 953-6300"
-82.52979,27.32,"BurgerKing-Sarasota,FL","1500 S Tamiami Trl, Sarasota,FL, (941) 366-1140"
-82.52531,27.26365,"BurgerKing-Sarasota,FL","6285 S Tamiami Trl, Sarasota,FL, (941) 924-7162"
